Fecha,Sistema operativo,Número de vistas de página
28 mar 2019,Windows Phone,4
28 mar 2019,Macintosh,10
28 mar 2019,iOS,26
28 mar 2019,Windows,429
29 mar 2019,Macintosh,16
29 mar 2019,Linux,75
29 mar 2019,Windows,343
29 mar 2019,Android,449
29 mar 2019,Windows Phone,1
29 mar 2019,Samsung,2
29 mar 2019,iOS,20
30 mar 2019,Linux,9
30 mar 2019,Windows,169
30 mar 2019,iOS,27
30 mar 2019,Macintosh,2
30 mar 2019,Android,294
31 mar 2019,Android,272
31 mar 2019,Chrome OS,10
31 mar 2019,iOS,16
31 mar 2019,Windows,236
31 mar 2019,Linux,4
1 abr 2019,Android,351
1 abr 2019,Windows Phone,1
1 abr 2019,Linux,88
1 abr 2019,(not set),4
1 abr 2019,iOS,20
1 abr 2019,Windows,495
1 abr 2019,Macintosh,6
2 abr 2019,Linux,12
2 abr 2019,Android,303
2 abr 2019,iOS,36
2 abr 2019,Macintosh,19
2 abr 2019,Windows,305
3 abr 2019,Windows Phone,5
3 abr 2019,(not set),2
3 abr 2019,Android,391
3 abr 2019,iOS,19
3 abr 2019,Linux,85
3 abr 2019,Windows,518
3 abr 2019,Macintosh,3
4 abr 2019,Windows Phone,1
4 abr 2019,(not set),19
4 abr 2019,iOS,41
4 abr 2019,Linux,85
4 abr 2019,Macintosh,3
4 abr 2019,Windows,478
4 abr 2019,Android,417
5 abr 2019,Macintosh,16
5 abr 2019,Windows,423
5 abr 2019,Linux,33
5 abr 2019,Android,303
5 abr 2019,iOS,40
5 abr 2019,Windows Phone,3
6 abr 2019,iOS,18
6 abr 2019,Linux,5
6 abr 2019,Windows,171
6 abr 2019,(not set),6
6 abr 2019,Macintosh,6
6 abr 2019,Android,216
7 abr 2019,iOS,20
7 abr 2019,Windows,179
7 abr 2019,Android,208
7 abr 2019,Linux,3
7 abr 2019,Macintosh,2
8 abr 2019,Macintosh,27
8 abr 2019,iOS,21
8 abr 2019,Android,341
8 abr 2019,Windows Phone,3
8 abr 2019,Linux,27
8 abr 2019,Windows,461
9 abr 2019,Android,304
9 abr 2019,Macintosh,23
9 abr 2019,Windows,365
9 abr 2019,Linux,58
9 abr 2019,iOS,41
10 abr 2019,Android,325
10 abr 2019,Macintosh,10
10 abr 2019,Windows,470
10 abr 2019,(not set),8
10 abr 2019,iOS,32
10 abr 2019,Linux,50
11 abr 2019,Windows Phone,3
11 abr 2019,iOS,17
11 abr 2019,Windows,396
11 abr 2019,Linux,119
11 abr 2019,Macintosh,33
11 abr 2019,Android,439
12 abr 2019,Macintosh,6
12 abr 2019,iOS,22
12 abr 2019,Windows,354
12 abr 2019,Linux,32
12 abr 2019,Android,293
12 abr 2019,Windows Phone,3
13 abr 2019,Macintosh,6
13 abr 2019,iOS,12
13 abr 2019,(not set),1
13 abr 2019,Linux,3
13 abr 2019,Windows,190
13 abr 2019,Android,259
13 abr 2019,Tizen,1
13 abr 2019,Windows Phone,1
14 abr 2019,Windows,154
14 abr 2019,Android,210
14 abr 2019,iOS,27
14 abr 2019,Linux,5
15 abr 2019,Linux,48
15 abr 2019,Windows,417
15 abr 2019,(not set),1
15 abr 2019,Windows Phone,3
15 abr 2019,Macintosh,9
15 abr 2019,iOS,36
15 abr 2019,Android,397
16 abr 2019,Chrome OS,1
16 abr 2019,Linux,5
16 abr 2019,Macintosh,3
16 abr 2019,Android,407
16 abr 2019,Windows,453
16 abr 2019,iOS,32
17 abr 2019,Macintosh,3
17 abr 2019,Windows Phone,1
17 abr 2019,Linux,3
17 abr 2019,Android,226
17 abr 2019,iOS,26
17 abr 2019,Windows,302
18 abr 2019,iOS,5
18 abr 2019,Android,88
18 abr 2019,Linux,1
18 abr 2019,Windows,59
18 abr 2019,Macintosh,1
19 abr 2019,Android,183
19 abr 2019,Windows,158
19 abr 2019,Linux,3
19 abr 2019,Macintosh,1
19 abr 2019,iOS,10
20 abr 2019,iOS,12
20 abr 2019,Macintosh,4
20 abr 2019,Linux,5
20 abr 2019,Android,159
20 abr 2019,Windows,96
21 abr 2019,Android,160
21 abr 2019,Windows,143
21 abr 2019,Macintosh,1
21 abr 2019,iOS,23
21 abr 2019,Linux,25
22 abr 2019,Linux,69
22 abr 2019,Windows,477
22 abr 2019,Android,310
22 abr 2019,Macintosh,3
22 abr 2019,iOS,25
22 abr 2019,Windows Phone,1
23 abr 2019,Windows,421
23 abr 2019,Macintosh,2
23 abr 2019,Android,295
23 abr 2019,Linux,41
23 abr 2019,iOS,22
24 abr 2019,Windows,441
24 abr 2019,Android,294
24 abr 2019,iOS,13
24 abr 2019,Macintosh,34
24 abr 2019,Linux,38
25 abr 2019,Android,501
25 abr 2019,Linux,43
25 abr 2019,Windows,471
25 abr 2019,iOS,57
25 abr 2019,Windows Phone,4
26 abr 2019,Chrome OS,1
26 abr 2019,Linux,60
26 abr 2019,Android,853
26 abr 2019,Macintosh,20
26 abr 2019,Windows Phone,1
26 abr 2019,iOS,98
26 abr 2019,Windows,518
27 abr 2019,iOS,48
27 abr 2019,Windows Phone,1
27 abr 2019,Linux,2
27 abr 2019,(not set),1
27 abr 2019,Android,408
27 abr 2019,Macintosh,5
27 abr 2019,Windows,123
27 abr 2019,Chrome OS,2
28 abr 2019,iOS,26
28 abr 2019,Android,259
28 abr 2019,Chrome OS,3
28 abr 2019,Macintosh,11
28 abr 2019,Linux,1
28 abr 2019,Windows,176
29 abr 2019,Linux,41
29 abr 2019,Windows Phone,1
29 abr 2019,Macintosh,23
29 abr 2019,Windows,478
29 abr 2019,iOS,46
29 abr 2019,Android,486
30 abr 2019,iOS,35
30 abr 2019,Macintosh,5
30 abr 2019,Windows,309
30 abr 2019,Linux,9
30 abr 2019,Windows Phone,2
30 abr 2019,Android,306
1 may 2019,Linux,2
1 may 2019,Macintosh,3
1 may 2019,Windows Phone,1
1 may 2019,Android,198
1 may 2019,Windows,205
1 may 2019,iOS,12
1 may 2019,(not set),8
2 may 2019,Macintosh,15
2 may 2019,Windows,412
2 may 2019,iOS,35
2 may 2019,Linux,61
2 may 2019,Android,258
3 may 2019,Windows Phone,5
3 may 2019,Linux,104
3 may 2019,Android,530
3 may 2019,Macintosh,5
3 may 2019,iOS,39
3 may 2019,(not set),1
3 may 2019,Windows,334
4 may 2019,Macintosh,5
4 may 2019,Linux,1
4 may 2019,Android,236
4 may 2019,Windows Phone,4
4 may 2019,iOS,21
4 may 2019,Windows,99
5 may 2019,iOS,21
5 may 2019,Macintosh,9
5 may 2019,Windows,215
5 may 2019,Linux,2
5 may 2019,Android,191
5 may 2019,Windows Phone,1
6 may 2019,Linux,61
6 may 2019,iOS,47
6 may 2019,(not set),2
6 may 2019,Windows,555
6 may 2019,Windows Phone,2
6 may 2019,Macintosh,8
6 may 2019,Android,827
7 may 2019,iOS,52
7 may 2019,Linux,207
7 may 2019,Android,697
7 may 2019,Macintosh,1
7 may 2019,Windows,495
8 may 2019,Linux,47
8 may 2019,Android,374
8 may 2019,(not set),8
8 may 2019,Windows Phone,1
8 may 2019,Macintosh,8
8 may 2019,Windows,439
8 may 2019,iOS,28
9 may 2019,iOS,27
9 may 2019,Android,288
9 may 2019,Linux,106
9 may 2019,Macintosh,9
9 may 2019,Windows,365
10 may 2019,Macintosh,7
10 may 2019,(not set),1
10 may 2019,Linux,30
10 may 2019,Android,284
10 may 2019,Windows,352
10 may 2019,iOS,31
11 may 2019,iOS,15
11 may 2019,Windows,165
11 may 2019,Android,215
11 may 2019,Tizen,1
11 may 2019,Macintosh,6
11 may 2019,Linux,2
11 may 2019,(not set),8
12 may 2019,Windows Phone,1
12 may 2019,Linux,3
12 may 2019,Windows,164
12 may 2019,Macintosh,3
12 may 2019,Android,155
12 may 2019,iOS,24
13 may 2019,(not set),1
13 may 2019,Playstation 4,2
13 may 2019,Android,334
13 may 2019,iOS,31
13 may 2019,Windows,466
13 may 2019,Macintosh,7
13 may 2019,Linux,272
14 may 2019,Windows,362
14 may 2019,Macintosh,7
14 may 2019,Android,270
14 may 2019,(not set),3
14 may 2019,iOS,30
14 may 2019,Linux,22
15 may 2019,Macintosh,9
15 may 2019,Windows,320
15 may 2019,iOS,35
15 may 2019,Linux,56
15 may 2019,Android,308
16 may 2019,Linux,32
16 may 2019,(not set),2
16 may 2019,Android,213
16 may 2019,Macintosh,8
16 may 2019,iOS,13
16 may 2019,Windows,403
17 may 2019,Windows,349
17 may 2019,(not set),1
17 may 2019,iOS,18
17 may 2019,Macintosh,6
17 may 2019,Android,257
17 may 2019,Linux,63
18 may 2019,Linux,9
18 may 2019,(not set),2
18 may 2019,Android,348
18 may 2019,Windows,164
18 may 2019,iOS,29
18 may 2019,Macintosh,4
19 may 2019,Windows,150
19 may 2019,Android,232
19 may 2019,Linux,11
19 may 2019,iOS,19
19 may 2019,Macintosh,15
19 may 2019,Windows Phone,1
20 may 2019,iOS,38
20 may 2019,Macintosh,15
20 may 2019,Android,375
20 may 2019,Linux,57
20 may 2019,Windows Phone,1
20 may 2019,Windows,505
21 may 2019,Android,509
21 may 2019,Macintosh,5
21 may 2019,iOS,25
21 may 2019,Linux,46
21 may 2019,Windows Phone,3
21 may 2019,Windows,444
22 may 2019,Macintosh,2
22 may 2019,Android,292
22 may 2019,Windows,412
22 may 2019,Linux,59
22 may 2019,iOS,14
23 may 2019,Windows,383
23 may 2019,Macintosh,25
23 may 2019,Android,208
23 may 2019,iOS,17
23 may 2019,Linux,57
23 may 2019,Windows Phone,1
24 may 2019,Linux,50
24 may 2019,Windows,359
24 may 2019,Android,215
24 may 2019,Macintosh,13
24 may 2019,iOS,17
24 may 2019,Windows Phone,1
25 may 2019,Android,134
25 may 2019,Windows,126
25 may 2019,Macintosh,9
25 may 2019,(not set),4
25 may 2019,iOS,11
25 may 2019,Linux,7
26 may 2019,iOS,13
26 may 2019,Android,161
26 may 2019,Windows,182
26 may 2019,Macintosh,9
26 may 2019,Linux,5
27 may 2019,Android,265
27 may 2019,iOS,19
27 may 2019,Windows,506
27 may 2019,Windows Phone,3
27 may 2019,Macintosh,8
27 may 2019,Linux,24
27 may 2019,(not set),9
28 may 2019,Windows,425
28 may 2019,Linux,60
28 may 2019,Macintosh,11
28 may 2019,Android,301
28 may 2019,iOS,24
29 may 2019,Windows,306
29 may 2019,Android,175
29 may 2019,iOS,36
29 may 2019,Linux,14
29 may 2019,Macintosh,4
29 may 2019,(not set),8
29 may 2019,Windows Phone,1
30 may 2019,Android,263
30 may 2019,Linux,42
30 may 2019,Macintosh,10
30 may 2019,Windows,395
30 may 2019,iOS,12
31 may 2019,iOS,7
31 may 2019,Android,188
31 may 2019,(not set),4
31 may 2019,Linux,149
31 may 2019,Macintosh,5
31 may 2019,Windows,337
1 jun 2019,Linux,4
1 jun 2019,Macintosh,5
1 jun 2019,Android,166
1 jun 2019,iOS,19
1 jun 2019,Windows,99
2 jun 2019,Android,125
2 jun 2019,Macintosh,1
2 jun 2019,Linux,3
2 jun 2019,Windows,176
2 jun 2019,iOS,16
2 jun 2019,Windows Phone,1
3 jun 2019,Macintosh,12
3 jun 2019,Linux,54
3 jun 2019,Android,203
3 jun 2019,iOS,10
3 jun 2019,Windows,394
4 jun 2019,Macintosh,19
4 jun 2019,Windows,328
4 jun 2019,Linux,65
4 jun 2019,Android,268
4 jun 2019,iOS,17
4 jun 2019,(not set),8
5 jun 2019,Windows,388
5 jun 2019,iOS,16
5 jun 2019,Macintosh,13
5 jun 2019,(not set),8
5 jun 2019,Android,247
5 jun 2019,Linux,45
6 jun 2019,iOS,10
6 jun 2019,Macintosh,2
6 jun 2019,Android,219
6 jun 2019,Linux,44
6 jun 2019,Windows,291
7 jun 2019,Windows,344
7 jun 2019,Macintosh,1
7 jun 2019,Android,230
7 jun 2019,Linux,39
7 jun 2019,iOS,10
8 jun 2019,Android,171
8 jun 2019,iOS,27
8 jun 2019,Windows Phone,1
8 jun 2019,Windows,108
8 jun 2019,Linux,5
8 jun 2019,Macintosh,9
9 jun 2019,Macintosh,15
9 jun 2019,Android,167
9 jun 2019,iOS,11
9 jun 2019,Linux,8
9 jun 2019,Windows,149
10 jun 2019,Chrome OS,1
10 jun 2019,Windows Phone,2
10 jun 2019,Macintosh,9
10 jun 2019,Android,264
10 jun 2019,Linux,48
10 jun 2019,iOS,23
10 jun 2019,Windows,405
11 jun 2019,Windows,356
11 jun 2019,Linux,55
11 jun 2019,iOS,27
11 jun 2019,Macintosh,19
11 jun 2019,Android,262
11 jun 2019,Windows Phone,1
12 jun 2019,Windows,512
12 jun 2019,iOS,8
12 jun 2019,Macintosh,13
12 jun 2019,Android,263
12 jun 2019,Linux,41
13 jun 2019,Macintosh,17
13 jun 2019,Android,246
13 jun 2019,Windows Phone,2
13 jun 2019,iOS,16
13 jun 2019,Windows,371
13 jun 2019,(not set),8
13 jun 2019,Linux,109
14 jun 2019,Windows,394
14 jun 2019,(not set),1
14 jun 2019,Android,268
14 jun 2019,iOS,24
14 jun 2019,Macintosh,5
14 jun 2019,Linux,89
15 jun 2019,Windows,134
15 jun 2019,Linux,1
15 jun 2019,Windows Phone,2
15 jun 2019,Android,160
15 jun 2019,iOS,13
15 jun 2019,Macintosh,4
16 jun 2019,Linux,6
16 jun 2019,Macintosh,5
16 jun 2019,(not set),1
16 jun 2019,Android,164
16 jun 2019,iOS,8
16 jun 2019,Windows,112
17 jun 2019,(not set),7
17 jun 2019,Android,213
17 jun 2019,Linux,3
17 jun 2019,iOS,8
17 jun 2019,Macintosh,25
17 jun 2019,Windows,258
17 jun 2019,Windows Phone,2
18 jun 2019,Windows Phone,1
18 jun 2019,iOS,24
18 jun 2019,Android,305
18 jun 2019,Macintosh,12
18 jun 2019,(not set),1
18 jun 2019,Windows,459
18 jun 2019,Linux,108
19 jun 2019,Macintosh,24
19 jun 2019,Linux,119
19 jun 2019,Windows,418
19 jun 2019,Windows Phone,2
19 jun 2019,Android,297
19 jun 2019,iOS,44
20 jun 2019,Macintosh,13
20 jun 2019,iOS,15
20 jun 2019,Windows,224
20 jun 2019,(not set),1
20 jun 2019,Windows Phone,3
20 jun 2019,Linux,17
20 jun 2019,Android,263
21 jun 2019,Windows Phone,3
21 jun 2019,Android,255
21 jun 2019,Windows,378
21 jun 2019,Macintosh,15
21 jun 2019,iOS,24
21 jun 2019,Linux,61
22 jun 2019,Android,212
22 jun 2019,Windows,106
22 jun 2019,Linux,2
22 jun 2019,Macintosh,4
22 jun 2019,iOS,10
23 jun 2019,Android,254
23 jun 2019,Windows,203
23 jun 2019,Macintosh,15
23 jun 2019,iOS,6
23 jun 2019,Linux,4
23 jun 2019,(not set),1
24 jun 2019,iOS,41
24 jun 2019,Macintosh,5
24 jun 2019,Android,403
24 jun 2019,Linux,89
24 jun 2019,Windows,532
25 jun 2019,Windows Phone,1
25 jun 2019,Windows,572
25 jun 2019,Android,347
25 jun 2019,iOS,29
25 jun 2019,Macintosh,12
25 jun 2019,Linux,174
26 jun 2019,Android,281
26 jun 2019,iOS,39
26 jun 2019,Macintosh,11
26 jun 2019,Windows,494
26 jun 2019,(not set),8
26 jun 2019,Linux,71
27 jun 2019,Linux,37
27 jun 2019,Android,314
27 jun 2019,iOS,17
27 jun 2019,Windows Phone,2
27 jun 2019,Macintosh,12
27 jun 2019,Windows,399
27 jun 2019,(not set),2
28 jun 2019,Macintosh,2
28 jun 2019,(not set),9
28 jun 2019,Windows,360
28 jun 2019,Android,263
28 jun 2019,Linux,82
28 jun 2019,iOS,25
29 jun 2019,Chrome OS,1
29 jun 2019,Android,211
29 jun 2019,Macintosh,7
29 jun 2019,iOS,15
29 jun 2019,Linux,5
29 jun 2019,Windows Phone,2
29 jun 2019,Windows,118
30 jun 2019,Linux,8
30 jun 2019,Windows Phone,1
30 jun 2019,Macintosh,2
30 jun 2019,iOS,15
30 jun 2019,Android,203
30 jun 2019,Windows,143
1 jul 2019,Windows,417
1 jul 2019,Android,385
1 jul 2019,Linux,126
1 jul 2019,iOS,29
1 jul 2019,Macintosh,21
2 jul 2019,Linux,81
2 jul 2019,Chrome OS,1
2 jul 2019,Macintosh,17
2 jul 2019,iOS,15
2 jul 2019,Windows,427
2 jul 2019,Android,239
3 jul 2019,Android,244
3 jul 2019,iOS,23
3 jul 2019,Windows,401
3 jul 2019,Windows Phone,1
3 jul 2019,Chrome OS,1
3 jul 2019,Macintosh,36
3 jul 2019,Linux,57
4 jul 2019,Android,317
4 jul 2019,Macintosh,7
4 jul 2019,Windows,348
4 jul 2019,iOS,25
4 jul 2019,Linux,68
5 jul 2019,Linux,51
5 jul 2019,Macintosh,14
5 jul 2019,Windows,250
5 jul 2019,iOS,24
5 jul 2019,Android,184
6 jul 2019,Linux,9
6 jul 2019,(not set),1
6 jul 2019,Macintosh,10
6 jul 2019,Windows,74
6 jul 2019,Android,138
6 jul 2019,iOS,18
7 jul 2019,Macintosh,10
7 jul 2019,Linux,1
7 jul 2019,iOS,13
7 jul 2019,Windows,123
7 jul 2019,Android,128
8 jul 2019,Tizen,1
8 jul 2019,Android,161
8 jul 2019,iOS,29
8 jul 2019,Linux,3
8 jul 2019,Macintosh,6
8 jul 2019,Windows,137
8 jul 2019,Windows Phone,2
9 jul 2019,Linux,5
9 jul 2019,Windows,171
9 jul 2019,Macintosh,10
9 jul 2019,Android,148
9 jul 2019,iOS,19
10 jul 2019,Linux,4
10 jul 2019,Windows,195
10 jul 2019,Windows Phone,2
10 jul 2019,Macintosh,24
10 jul 2019,iOS,18
10 jul 2019,Android,171
11 jul 2019,Macintosh,4
11 jul 2019,Windows,239
11 jul 2019,Linux,1
11 jul 2019,Android,184
11 jul 2019,iOS,8
12 jul 2019,Android,154
12 jul 2019,Macintosh,1
12 jul 2019,Chrome OS,1
12 jul 2019,Linux,42
12 jul 2019,Windows Phone,1
12 jul 2019,Windows,157
12 jul 2019,iOS,10
13 jul 2019,iOS,4
13 jul 2019,Macintosh,7
13 jul 2019,Android,168
13 jul 2019,Windows,113
13 jul 2019,Linux,2
13 jul 2019,Windows Phone,1
14 jul 2019,iOS,11
14 jul 2019,Linux,4
14 jul 2019,Windows,119
14 jul 2019,Android,140
14 jul 2019,Macintosh,1
15 jul 2019,Android,203
15 jul 2019,(not set),9
15 jul 2019,Windows,202
15 jul 2019,iOS,13
15 jul 2019,Macintosh,7
15 jul 2019,Linux,11
16 jul 2019,iOS,19
16 jul 2019,Android,207
16 jul 2019,Linux,7
16 jul 2019,Macintosh,22
16 jul 2019,Windows,219
17 jul 2019,Android,244
17 jul 2019,iOS,17
17 jul 2019,Macintosh,2
17 jul 2019,Windows,202
17 jul 2019,Linux,6
18 jul 2019,Windows,247
18 jul 2019,Linux,2
18 jul 2019,Macintosh,7
18 jul 2019,Android,181
18 jul 2019,iOS,9
19 jul 2019,iOS,22
19 jul 2019,Windows,171
19 jul 2019,Linux,2
19 jul 2019,Android,173
19 jul 2019,Macintosh,1
19 jul 2019,(not set),8
20 jul 2019,iOS,6
20 jul 2019,Linux,2
20 jul 2019,Android,121
20 jul 2019,Windows,71
21 jul 2019,Macintosh,3
21 jul 2019,iOS,12
21 jul 2019,Windows,106
21 jul 2019,Linux,2
21 jul 2019,(not set),1
21 jul 2019,Android,195
22 jul 2019,iOS,18
22 jul 2019,Windows,451
22 jul 2019,Windows Phone,3
22 jul 2019,Macintosh,6
22 jul 2019,Android,269
22 jul 2019,(not set),1
22 jul 2019,Linux,100
23 jul 2019,iOS,26
23 jul 2019,Android,319
23 jul 2019,Macintosh,8
23 jul 2019,Windows,515
23 jul 2019,Linux,14
24 jul 2019,Android,444
24 jul 2019,Macintosh,27
24 jul 2019,Windows,469
24 jul 2019,Linux,201
24 jul 2019,Windows Phone,1
24 jul 2019,iOS,40
25 jul 2019,Linux,45
25 jul 2019,Android,325
25 jul 2019,Windows Phone,1
25 jul 2019,iOS,28
25 jul 2019,Windows,425
25 jul 2019,(not set),1
25 jul 2019,Macintosh,5
26 jul 2019,Linux,80
26 jul 2019,iOS,23
26 jul 2019,Android,257
26 jul 2019,Macintosh,11
26 jul 2019,Windows,380
27 jul 2019,Android,277
27 jul 2019,iOS,40
27 jul 2019,Macintosh,15
27 jul 2019,Windows Phone,1
27 jul 2019,Linux,6
27 jul 2019,Windows,110
28 jul 2019,iOS,31
28 jul 2019,Linux,3
28 jul 2019,Macintosh,2
28 jul 2019,Windows,152
28 jul 2019,Android,218
28 jul 2019,Chrome OS,1
29 jul 2019,Windows,456
29 jul 2019,Android,365
29 jul 2019,Linux,112
29 jul 2019,(not set),1
29 jul 2019,Macintosh,12
29 jul 2019,iOS,14
30 jul 2019,Windows Phone,1
30 jul 2019,iOS,71
30 jul 2019,Windows,418
30 jul 2019,Android,494
30 jul 2019,Macintosh,14
30 jul 2019,Linux,115
31 jul 2019,Linux,56
31 jul 2019,Windows Phone,1
31 jul 2019,Macintosh,35
31 jul 2019,Android,452
31 jul 2019,Windows,575
31 jul 2019,iOS,33
1 ago 2019,Windows,351
1 ago 2019,iOS,26
1 ago 2019,Android,276
1 ago 2019,Macintosh,4
1 ago 2019,Windows Phone,1
1 ago 2019,Linux,57
2 ago 2019,Linux,45
2 ago 2019,Macintosh,8
2 ago 2019,Android,343
2 ago 2019,iOS,36
2 ago 2019,(not set),10
2 ago 2019,Windows,325
3 ago 2019,Windows Phone,4
3 ago 2019,Android,238
3 ago 2019,Windows,123
3 ago 2019,iOS,24
3 ago 2019,Macintosh,1
3 ago 2019,Linux,1
3 ago 2019,(not set),1
4 ago 2019,Windows Phone,3
4 ago 2019,Windows,189
4 ago 2019,Macintosh,8
4 ago 2019,Linux,2
4 ago 2019,iOS,25
4 ago 2019,Android,253
5 ago 2019,iOS,28
5 ago 2019,Macintosh,26
5 ago 2019,Windows,473
5 ago 2019,Linux,90
5 ago 2019,Android,357
6 ago 2019,Windows Phone,2
6 ago 2019,Linux,142
6 ago 2019,Windows,571
6 ago 2019,Macintosh,5
6 ago 2019,Android,526
6 ago 2019,iOS,39
7 ago 2019,iOS,37
7 ago 2019,Windows,439
7 ago 2019,Macintosh,7
7 ago 2019,Windows Phone,2
7 ago 2019,Linux,85
7 ago 2019,Android,434
8 ago 2019,Android,391
8 ago 2019,Linux,100
8 ago 2019,Macintosh,18
8 ago 2019,(not set),1
8 ago 2019,Chrome OS,4
8 ago 2019,iOS,32
8 ago 2019,Windows,399
9 ago 2019,iOS,39
9 ago 2019,Linux,27
9 ago 2019,Android,366
9 ago 2019,Macintosh,9
9 ago 2019,Windows,496
10 ago 2019,Linux,4
10 ago 2019,Android,311
10 ago 2019,Macintosh,2
10 ago 2019,iOS,12
10 ago 2019,Windows,112
11 ago 2019,Android,216
11 ago 2019,Windows,135
11 ago 2019,iOS,9
11 ago 2019,Macintosh,2
11 ago 2019,Windows Phone,1
11 ago 2019,Linux,6
12 ago 2019,Android,384
12 ago 2019,iOS,22
12 ago 2019,Linux,489
12 ago 2019,(not set),1
12 ago 2019,Macintosh,6
12 ago 2019,Windows,493
13 ago 2019,Macintosh,6
13 ago 2019,Linux,56
13 ago 2019,Android,420
13 ago 2019,Windows,475
13 ago 2019,iOS,17
14 ago 2019,Linux,60
14 ago 2019,Macintosh,6
14 ago 2019,Windows,493
14 ago 2019,iOS,11
14 ago 2019,Windows Phone,1
14 ago 2019,Android,308
15 ago 2019,Macintosh,9
15 ago 2019,iOS,24
15 ago 2019,Linux,54
15 ago 2019,Windows,403
15 ago 2019,Windows Phone,5
15 ago 2019,Android,367
15 ago 2019,(not set),8
16 ago 2019,Windows,370
16 ago 2019,Chrome OS,1
16 ago 2019,iOS,17
16 ago 2019,Windows Phone,4
16 ago 2019,Macintosh,8
16 ago 2019,Android,362
16 ago 2019,Linux,116
17 ago 2019,Linux,6
17 ago 2019,Macintosh,5
17 ago 2019,iOS,16
17 ago 2019,Windows,148
17 ago 2019,Android,216
18 ago 2019,Linux,7
18 ago 2019,Windows,155
18 ago 2019,iOS,22
18 ago 2019,Macintosh,5
18 ago 2019,Windows Phone,3
18 ago 2019,Android,179
19 ago 2019,iOS,9
19 ago 2019,Windows,295
19 ago 2019,Linux,10
19 ago 2019,Android,324
19 ago 2019,Macintosh,16
20 ago 2019,Linux,87
20 ago 2019,Android,450
20 ago 2019,iOS,24
20 ago 2019,Macintosh,15
20 ago 2019,Windows Phone,2
20 ago 2019,Windows,611
21 ago 2019,Windows,507
21 ago 2019,Windows Phone,1
21 ago 2019,iOS,32
21 ago 2019,Linux,75
21 ago 2019,Macintosh,7
21 ago 2019,Android,405
22 ago 2019,Macintosh,12
22 ago 2019,Linux,93
22 ago 2019,Windows,428
22 ago 2019,Android,367
22 ago 2019,Windows Phone,2
22 ago 2019,iOS,45
23 ago 2019,Linux,60
23 ago 2019,Macintosh,19
23 ago 2019,Windows,391
23 ago 2019,Android,483
23 ago 2019,Windows Phone,1
23 ago 2019,iOS,40
24 ago 2019,iOS,23
24 ago 2019,Windows Phone,14
24 ago 2019,Android,242
24 ago 2019,Macintosh,1
24 ago 2019,Windows,116
25 ago 2019,Windows,155
25 ago 2019,Macintosh,5
25 ago 2019,Windows Phone,1
25 ago 2019,Linux,5
25 ago 2019,iOS,19
25 ago 2019,Android,243
26 ago 2019,Windows Phone,1
26 ago 2019,(not set),1
26 ago 2019,Android,447
26 ago 2019,Windows,590
26 ago 2019,Macintosh,8
26 ago 2019,iOS,23
26 ago 2019,Linux,102
27 ago 2019,iOS,33
27 ago 2019,Android,461
27 ago 2019,(not set),1
27 ago 2019,Linux,28
27 ago 2019,Windows Phone,2
27 ago 2019,Macintosh,14
27 ago 2019,Windows,484
28 ago 2019,Windows Phone,1
28 ago 2019,Windows,396
28 ago 2019,Android,369
28 ago 2019,(not set),1
28 ago 2019,Macintosh,13
28 ago 2019,Linux,45
28 ago 2019,iOS,31
29 ago 2019,iOS,21
29 ago 2019,Android,430
29 ago 2019,Linux,82
29 ago 2019,Windows,515
29 ago 2019,Macintosh,9
30 ago 2019,Macintosh,7
30 ago 2019,Linux,96
30 ago 2019,Android,409
30 ago 2019,Windows,366
30 ago 2019,iOS,28
30 ago 2019,(not set),1
30 ago 2019,Windows Phone,2
30 ago 2019,Chrome OS,1
31 ago 2019,iOS,30
31 ago 2019,Linux,13
31 ago 2019,Windows,116
31 ago 2019,Android,240
31 ago 2019,(not set),1
31 ago 2019,Windows Phone,1
1 sept 2019,iOS,21
1 sept 2019,Windows,218
1 sept 2019,Linux,1
1 sept 2019,Macintosh,6
1 sept 2019,Android,281
2 sept 2019,Macintosh,9
2 sept 2019,Android,584
2 sept 2019,Windows,452
2 sept 2019,iOS,33
2 sept 2019,Linux,50
3 sept 2019,Macintosh,3
3 sept 2019,Windows Phone,1
3 sept 2019,iOS,30
3 sept 2019,Linux,72
3 sept 2019,Android,390
3 sept 2019,Windows,422
3 sept 2019,Chrome OS,9
4 sept 2019,Linux,75
4 sept 2019,Android,364
4 sept 2019,Windows,462
4 sept 2019,Windows Phone,6
4 sept 2019,iOS,26
4 sept 2019,Macintosh,19
5 sept 2019,Linux,132
5 sept 2019,iOS,17
5 sept 2019,Android,376
5 sept 2019,Windows Phone,17
5 sept 2019,Macintosh,21
5 sept 2019,BlackBerry,1
5 sept 2019,Windows,359
6 sept 2019,Windows,360
6 sept 2019,Windows Phone,4
6 sept 2019,Macintosh,25
6 sept 2019,Linux,51
6 sept 2019,Android,359
6 sept 2019,iOS,21
7 sept 2019,Windows,138
7 sept 2019,Linux,5
7 sept 2019,Macintosh,6
7 sept 2019,iOS,10
7 sept 2019,Android,193
8 sept 2019,Android,242
8 sept 2019,iOS,21
8 sept 2019,Macintosh,7
8 sept 2019,Windows,153
9 sept 2019,iOS,41
9 sept 2019,Macintosh,13
9 sept 2019,Windows,456
9 sept 2019,Android,361
9 sept 2019,Linux,85
10 sept 2019,Windows,564
