Fecha,Agrupación de canales predeterminada,Número de vistas de página
30 sept 2019,Direct,361
1 oct 2019,Direct,263
1 oct 2019,Social,39
1 oct 2019,Referral,20
1 oct 2019,Organic Search,914
2 oct 2019,Referral,26
2 oct 2019,Organic Search,795
2 oct 2019,Social,39
2 oct 2019,Direct,233
3 oct 2019,Organic Search,844
3 oct 2019,Social,47
3 oct 2019,Referral,40
3 oct 2019,Direct,311
4 oct 2019,Referral,33
4 oct 2019,Direct,203
4 oct 2019,Organic Search,731
4 oct 2019,Social,139
5 oct 2019,Organic Search,482
5 oct 2019,Direct,113
5 oct 2019,Referral,9
5 oct 2019,Social,36
6 oct 2019,Direct,111
6 oct 2019,Social,47
6 oct 2019,Referral,29
6 oct 2019,Organic Search,476
7 oct 2019,Social,53
7 oct 2019,Organic Search,900
7 oct 2019,Referral,50
7 oct 2019,Direct,263
8 oct 2019,Social,209
8 oct 2019,Direct,329
8 oct 2019,Organic Search,875
8 oct 2019,Referral,19
9 oct 2019,Referral,14
9 oct 2019,Direct,303
9 oct 2019,Organic Search,920
9 oct 2019,Social,98
10 oct 2019,Social,22
10 oct 2019,Direct,183
10 oct 2019,Referral,29
10 oct 2019,Organic Search,775
11 oct 2019,Referral,25
11 oct 2019,Social,13
11 oct 2019,Organic Search,687
11 oct 2019,Direct,181
12 oct 2019,Organic Search,284
12 oct 2019,Referral,23
12 oct 2019,Direct,101
12 oct 2019,Social,19
13 oct 2019,Referral,10
13 oct 2019,Social,9
13 oct 2019,Organic Search,373
13 oct 2019,Direct,72
14 oct 2019,Social,12
14 oct 2019,Direct,142
14 oct 2019,Organic Search,775
14 oct 2019,Referral,10
15 oct 2019,Direct,234
15 oct 2019,Social,33
15 oct 2019,Referral,27
15 oct 2019,Organic Search,968
16 oct 2019,Referral,35
16 oct 2019,Direct,252
16 oct 2019,Social,59
16 oct 2019,Organic Search,987
17 oct 2019,Referral,11
17 oct 2019,Direct,343
17 oct 2019,Social,226
17 oct 2019,Organic Search,1009
18 oct 2019,Referral,24
18 oct 2019,Social,80
18 oct 2019,Organic Search,740
18 oct 2019,Direct,160
19 oct 2019,Direct,63
19 oct 2019,Referral,25
19 oct 2019,Social,23
19 oct 2019,Organic Search,376
20 oct 2019,Social,14
20 oct 2019,Organic Search,319
20 oct 2019,Referral,12
20 oct 2019,Direct,75
21 oct 2019,Direct,269
21 oct 2019,Organic Search,1094
21 oct 2019,Referral,23
21 oct 2019,Social,143
22 oct 2019,Referral,23
22 oct 2019,Organic Search,877
22 oct 2019,Social,45
22 oct 2019,Direct,302
23 oct 2019,Organic Search,879
23 oct 2019,Social,72
23 oct 2019,Direct,210
23 oct 2019,Referral,25
24 oct 2019,Direct,186
24 oct 2019,Referral,9
24 oct 2019,Organic Search,790
24 oct 2019,Social,44
25 oct 2019,Direct,163
25 oct 2019,Social,45
25 oct 2019,Referral,10
25 oct 2019,Organic Search,694
26 oct 2019,Direct,81
26 oct 2019,Referral,17
26 oct 2019,Organic Search,457
26 oct 2019,Social,20
27 oct 2019,Social,15
27 oct 2019,Organic Search,339
27 oct 2019,Referral,35
27 oct 2019,Direct,94
28 oct 2019,Direct,289
28 oct 2019,Organic Search,1024
28 oct 2019,Referral,36
28 oct 2019,Social,35
29 oct 2019,Direct,315
29 oct 2019,Referral,27
29 oct 2019,Organic Search,1183
29 oct 2019,Social,49
30 oct 2019,Direct,301
30 oct 2019,Referral,28
30 oct 2019,Organic Search,1160
30 oct 2019,Social,190
31 oct 2019,Referral,18
31 oct 2019,Direct,221
31 oct 2019,Social,290
31 oct 2019,Organic Search,1024
1 nov 2019,Organic Search,1011
1 nov 2019,Referral,9
1 nov 2019,Direct,259
1 nov 2019,Social,171
2 nov 2019,Referral,19
2 nov 2019,Organic Search,536
2 nov 2019,Direct,75
2 nov 2019,Social,44
3 nov 2019,Social,133
3 nov 2019,Direct,118
3 nov 2019,Referral,11
3 nov 2019,Organic Search,715
4 nov 2019,Social,128
4 nov 2019,Direct,262
4 nov 2019,Referral,27
4 nov 2019,Organic Search,1366
5 nov 2019,Direct,241
5 nov 2019,Referral,15
5 nov 2019,Social,54
5 nov 2019,Organic Search,1228
6 nov 2019,Direct,350
6 nov 2019,Organic Search,1195
6 nov 2019,Referral,22
6 nov 2019,Social,844
7 nov 2019,Direct,278
7 nov 2019,Social,598
7 nov 2019,Organic Search,1179
7 nov 2019,Referral,20
8 nov 2019,Organic Search,1170
8 nov 2019,Social,281
8 nov 2019,Referral,20
8 nov 2019,Direct,211
9 nov 2019,Direct,95
9 nov 2019,Organic Search,556
9 nov 2019,Social,154
9 nov 2019,Referral,10
10 nov 2019,Direct,95
10 nov 2019,Referral,13
10 nov 2019,Social,118
10 nov 2019,Organic Search,619
11 nov 2019,Direct,628
11 nov 2019,Organic Search,1920
11 nov 2019,Referral,65
11 nov 2019,Social,2863
12 nov 2019,Direct,398
12 nov 2019,Referral,70
12 nov 2019,Organic Search,1333
12 nov 2019,Social,702
13 nov 2019,Direct,285
13 nov 2019,Referral,43
13 nov 2019,Organic Search,1228
13 nov 2019,Social,251
14 nov 2019,Referral,40
14 nov 2019,Direct,267
14 nov 2019,Social,134
14 nov 2019,Organic Search,1042
15 nov 2019,Referral,38
15 nov 2019,Social,165
15 nov 2019,Organic Search,1015
15 nov 2019,Direct,247
16 nov 2019,Organic Search,408
16 nov 2019,Direct,87
16 nov 2019,Referral,18
16 nov 2019,Social,95
17 nov 2019,Organic Search,512
17 nov 2019,Referral,26
17 nov 2019,Social,44
17 nov 2019,Direct,98
18 nov 2019,Social,56
18 nov 2019,Direct,132
18 nov 2019,Referral,22
18 nov 2019,Organic Search,902
19 nov 2019,Direct,374
19 nov 2019,Referral,31
19 nov 2019,Organic Search,1758
19 nov 2019,Social,186
20 nov 2019,Social,358
20 nov 2019,Organic Search,1463
20 nov 2019,Direct,377
20 nov 2019,Referral,41
21 nov 2019,Referral,54
21 nov 2019,Direct,303
21 nov 2019,Organic Search,1377
21 nov 2019,Social,503
22 nov 2019,Direct,234
22 nov 2019,Social,187
22 nov 2019,Referral,24
22 nov 2019,Organic Search,1028
23 nov 2019,Direct,98
23 nov 2019,Referral,18
23 nov 2019,Organic Search,583
23 nov 2019,Social,122
24 nov 2019,Direct,129
24 nov 2019,Organic Search,700
24 nov 2019,Social,83
24 nov 2019,Referral,22
25 nov 2019,Referral,60
25 nov 2019,Direct,340
25 nov 2019,Organic Search,1240
25 nov 2019,Social,115
26 nov 2019,Organic Search,1108
26 nov 2019,Social,59
26 nov 2019,Referral,29
26 nov 2019,Direct,218
27 nov 2019,Direct,299
27 nov 2019,Social,87
27 nov 2019,Organic Search,1362
27 nov 2019,Referral,26
28 nov 2019,Organic Search,1037
28 nov 2019,Direct,244
28 nov 2019,Referral,32
28 nov 2019,Social,82
29 nov 2019,Direct,168
29 nov 2019,Referral,28
29 nov 2019,Organic Search,861
29 nov 2019,Social,56
30 nov 2019,Organic Search,555
30 nov 2019,Social,59
30 nov 2019,Referral,14
30 nov 2019,Direct,100
1 dic 2019,Direct,140
1 dic 2019,Social,31
1 dic 2019,Referral,14
1 dic 2019,Organic Search,578
2 dic 2019,Direct,409
2 dic 2019,Social,372
2 dic 2019,Organic Search,1236
2 dic 2019,Referral,58
3 dic 2019,Social,123
3 dic 2019,Organic Search,1253
3 dic 2019,Referral,33
3 dic 2019,Direct,283
4 dic 2019,Direct,316
4 dic 2019,Referral,19
4 dic 2019,Social,118
4 dic 2019,Organic Search,1125
5 dic 2019,Direct,221
5 dic 2019,Social,55
5 dic 2019,Organic Search,910
5 dic 2019,Referral,30
6 dic 2019,Referral,18
6 dic 2019,Organic Search,876
6 dic 2019,Direct,252
6 dic 2019,Social,188
7 dic 2019,Direct,94
7 dic 2019,Social,58
7 dic 2019,Organic Search,528
7 dic 2019,Referral,12
8 dic 2019,Social,40
8 dic 2019,Organic Search,578
8 dic 2019,Referral,20
8 dic 2019,Direct,58
9 dic 2019,Organic Search,1176
9 dic 2019,Direct,242
9 dic 2019,Social,374
9 dic 2019,Referral,20
10 dic 2019,Direct,405
10 dic 2019,Referral,35
10 dic 2019,Organic Search,1052
10 dic 2019,Social,650
11 dic 2019,Referral,11
11 dic 2019,Organic Search,1026
11 dic 2019,Direct,268
11 dic 2019,Social,366
12 dic 2019,Direct,364
12 dic 2019,Organic Search,1049
12 dic 2019,Social,383
12 dic 2019,Referral,39
13 dic 2019,Referral,24
13 dic 2019,Direct,328
13 dic 2019,Social,229
13 dic 2019,Organic Search,854
14 dic 2019,Social,72
14 dic 2019,Organic Search,474
14 dic 2019,Referral,7
14 dic 2019,Direct,93
15 dic 2019,Direct,140
15 dic 2019,Social,56
15 dic 2019,Referral,24
15 dic 2019,Organic Search,467
16 dic 2019,Social,171
16 dic 2019,Organic Search,1471
16 dic 2019,Direct,259
16 dic 2019,Referral,19
17 dic 2019,Organic Search,1087
17 dic 2019,Direct,305
17 dic 2019,Referral,32
17 dic 2019,Social,179
18 dic 2019,Direct,270
18 dic 2019,Social,88
18 dic 2019,Referral,31
18 dic 2019,Organic Search,1038
19 dic 2019,Referral,25
19 dic 2019,Organic Search,1039
19 dic 2019,Social,198
19 dic 2019,Direct,289
20 dic 2019,Direct,792
20 dic 2019,Referral,20
20 dic 2019,Social,1450
20 dic 2019,Organic Search,933
21 dic 2019,Organic Search,487
21 dic 2019,Referral,5
21 dic 2019,Direct,310
21 dic 2019,Social,381
22 dic 2019,Organic Search,320
22 dic 2019,Social,117
22 dic 2019,Direct,185
22 dic 2019,Referral,11
23 dic 2019,Social,121
23 dic 2019,Direct,134
23 dic 2019,Referral,25
23 dic 2019,Organic Search,364
24 dic 2019,Social,40
24 dic 2019,Referral,4
24 dic 2019,Direct,50
24 dic 2019,Organic Search,185
25 dic 2019,Direct,62
25 dic 2019,Organic Search,194
25 dic 2019,Social,36
25 dic 2019,Referral,1
26 dic 2019,Social,33
26 dic 2019,Direct,119
26 dic 2019,Organic Search,568
26 dic 2019,Referral,13
27 dic 2019,Direct,102
27 dic 2019,Organic Search,402
27 dic 2019,Social,23
27 dic 2019,Referral,10
28 dic 2019,Social,17
28 dic 2019,Direct,120
28 dic 2019,Referral,8
28 dic 2019,Organic Search,269
29 dic 2019,Referral,2
29 dic 2019,Social,7
29 dic 2019,Direct,80
29 dic 2019,Organic Search,271
30 dic 2019,Social,11
30 dic 2019,Referral,26
30 dic 2019,Organic Search,387
30 dic 2019,Direct,95
31 dic 2019,Organic Search,195
31 dic 2019,Direct,51
31 dic 2019,Social,10
31 dic 2019,Referral,2
1 ene 2020,Direct,40
1 ene 2020,Referral,3
1 ene 2020,Social,18
1 ene 2020,Organic Search,204
2 ene 2020,Organic Search,518
2 ene 2020,Referral,15
2 ene 2020,Direct,117
2 ene 2020,Social,21
3 ene 2020,Referral,44
3 ene 2020,Social,23
3 ene 2020,Organic Search,521
3 ene 2020,Direct,110
4 ene 2020,Referral,11
4 ene 2020,Social,16
4 ene 2020,Direct,86
4 ene 2020,Organic Search,392
5 ene 2020,Direct,92
5 ene 2020,Organic Search,305
5 ene 2020,Social,20
5 ene 2020,Referral,20
6 ene 2020,Referral,6
6 ene 2020,Organic Search,556
6 ene 2020,Social,29
6 ene 2020,Direct,106
7 ene 2020,Social,26
7 ene 2020,Referral,27
7 ene 2020,Organic Search,632
7 ene 2020,Direct,77
8 ene 2020,Social,13
8 ene 2020,Direct,65
8 ene 2020,Referral,15
8 ene 2020,Organic Search,190
9 ene 2020,Organic Search,94
9 ene 2020,Social,1
9 ene 2020,Referral,2
9 ene 2020,Direct,37
10 ene 2020,Social,4
10 ene 2020,Direct,27
10 ene 2020,Referral,1
10 ene 2020,Organic Search,58
11 ene 2020,Direct,27
11 ene 2020,Organic Search,41
11 ene 2020,Social,5
12 ene 2020,Organic Search,41
12 ene 2020,Referral,1
12 ene 2020,Direct,20
13 ene 2020,Social,3
13 ene 2020,Organic Search,151
13 ene 2020,Direct,57
13 ene 2020,Referral,3
14 ene 2020,Organic Search,552
14 ene 2020,Social,19
14 ene 2020,Direct,128
14 ene 2020,Referral,12
15 ene 2020,Referral,22
15 ene 2020,Organic Search,590
15 ene 2020,Social,23
15 ene 2020,Direct,133
16 ene 2020,Referral,7
16 ene 2020,Direct,86
16 ene 2020,Organic Search,622
16 ene 2020,Social,27
17 ene 2020,Direct,112
17 ene 2020,Social,17
17 ene 2020,Referral,13
17 ene 2020,Organic Search,501
18 ene 2020,Referral,8
18 ene 2020,Social,12
18 ene 2020,Organic Search,302
18 ene 2020,Direct,60
19 ene 2020,Referral,17
19 ene 2020,Social,12
19 ene 2020,Organic Search,295
19 ene 2020,Direct,87
20 ene 2020,Organic Search,631
20 ene 2020,Referral,12
20 ene 2020,Social,34
20 ene 2020,Direct,114
21 ene 2020,Organic Search,636
21 ene 2020,Direct,93
21 ene 2020,Social,46
21 ene 2020,Referral,8
22 ene 2020,Direct,86
22 ene 2020,Organic Search,608
22 ene 2020,Referral,14
22 ene 2020,Social,20
23 ene 2020,Direct,110
23 ene 2020,Organic Search,575
23 ene 2020,Social,19
23 ene 2020,Referral,21
24 ene 2020,Referral,16
24 ene 2020,Organic Search,408
24 ene 2020,Social,29
24 ene 2020,Direct,76
25 ene 2020,Social,12
25 ene 2020,Direct,102
25 ene 2020,Organic Search,364
25 ene 2020,Referral,2
26 ene 2020,Social,8
26 ene 2020,Direct,79
26 ene 2020,Referral,12
26 ene 2020,Organic Search,286
27 ene 2020,Direct,146
27 ene 2020,Social,38
27 ene 2020,Referral,33
27 ene 2020,Organic Search,718
28 ene 2020,Direct,113
28 ene 2020,Referral,16
28 ene 2020,Organic Search,732
28 ene 2020,Social,27
29 ene 2020,Organic Search,721
29 ene 2020,Social,28
29 ene 2020,Referral,30
29 ene 2020,Direct,116
30 ene 2020,Social,27
30 ene 2020,Organic Search,679
30 ene 2020,Direct,137
30 ene 2020,Referral,12
31 ene 2020,Direct,158
31 ene 2020,Organic Search,485
31 ene 2020,Referral,10
31 ene 2020,Social,21
1 feb 2020,Organic Search,561
1 feb 2020,Social,23
1 feb 2020,Referral,9
1 feb 2020,Direct,103
2 feb 2020,Organic Search,567
2 feb 2020,Referral,24
2 feb 2020,Social,13
2 feb 2020,Direct,89
3 feb 2020,Social,42
3 feb 2020,Organic Search,1325
3 feb 2020,Direct,260
3 feb 2020,Referral,33
4 feb 2020,Organic Search,1485
4 feb 2020,Direct,252
4 feb 2020,Social,57
4 feb 2020,Referral,50
5 feb 2020,Referral,36
5 feb 2020,Social,42
5 feb 2020,Organic Search,1204
5 feb 2020,Direct,180
6 feb 2020,Referral,19
6 feb 2020,Social,54
6 feb 2020,Direct,232
6 feb 2020,Organic Search,1232
7 feb 2020,Direct,168
7 feb 2020,Organic Search,1155
7 feb 2020,Social,24
7 feb 2020,Referral,8
8 feb 2020,Direct,126
8 feb 2020,Social,15
8 feb 2020,Referral,37
8 feb 2020,Organic Search,819
9 feb 2020,Direct,199
9 feb 2020,Social,29
9 feb 2020,Organic Search,1266
9 feb 2020,Referral,21
10 feb 2020,Social,260
10 feb 2020,Organic Search,2610
10 feb 2020,Direct,490
10 feb 2020,Referral,28
11 feb 2020,Direct,426
11 feb 2020,Social,370
11 feb 2020,Organic Search,2066
11 feb 2020,Referral,93
12 feb 2020,Organic Search,2002
12 feb 2020,Social,560
12 feb 2020,Referral,85
12 feb 2020,Direct,638
13 feb 2020,Social,253
13 feb 2020,Referral,63
13 feb 2020,Organic Search,1414
13 feb 2020,Direct,430
14 feb 2020,Direct,299
14 feb 2020,Organic Search,1238
14 feb 2020,Referral,24
14 feb 2020,Social,151
15 feb 2020,Organic Search,708
15 feb 2020,Referral,23
15 feb 2020,Direct,160
15 feb 2020,Social,79
16 feb 2020,Organic Search,624
16 feb 2020,Social,74
16 feb 2020,Referral,16
16 feb 2020,Direct,125
17 feb 2020,Social,192
17 feb 2020,Organic Search,1461
17 feb 2020,Direct,379
17 feb 2020,Referral,64
18 feb 2020,Direct,319
18 feb 2020,Referral,37
18 feb 2020,Organic Search,1346
18 feb 2020,Social,167
19 feb 2020,Direct,268
19 feb 2020,Referral,27
19 feb 2020,Social,106
19 feb 2020,Organic Search,1313
20 feb 2020,Social,180
20 feb 2020,Direct,277
20 feb 2020,Referral,29
20 feb 2020,Organic Search,1140
21 feb 2020,Social,172
21 feb 2020,Referral,24
21 feb 2020,Direct,365
21 feb 2020,Organic Search,923
22 feb 2020,Social,93
22 feb 2020,Referral,6
22 feb 2020,Organic Search,364
22 feb 2020,Direct,129
23 feb 2020,Direct,98
23 feb 2020,Organic Search,448
23 feb 2020,Social,59
23 feb 2020,Referral,11
24 feb 2020,Referral,19
24 feb 2020,Direct,109
24 feb 2020,Organic Search,571
24 feb 2020,Social,58
25 feb 2020,Social,40
25 feb 2020,Organic Search,839
25 feb 2020,Referral,27
25 feb 2020,Direct,117
26 feb 2020,Organic Search,1228
26 feb 2020,Social,71
26 feb 2020,Referral,48
26 feb 2020,Direct,360
27 feb 2020,Direct,345
27 feb 2020,Social,116
27 feb 2020,Organic Search,1123
27 feb 2020,Referral,15
28 feb 2020,Direct,293
28 feb 2020,Social,98
28 feb 2020,Organic Search,1151
28 feb 2020,Referral,25
29 feb 2020,Direct,91
29 feb 2020,Social,17
29 feb 2020,Referral,29
29 feb 2020,Organic Search,513
1 mar 2020,Direct,122
1 mar 2020,Social,33
1 mar 2020,Organic Search,569
1 mar 2020,Referral,11
2 mar 2020,Social,63
2 mar 2020,Organic Search,1318
2 mar 2020,Referral,30
2 mar 2020,Direct,310
3 mar 2020,Social,109
3 mar 2020,Organic Search,1356
3 mar 2020,Referral,43
3 mar 2020,Direct,313
4 mar 2020,Social,128
4 mar 2020,Referral,31
4 mar 2020,Direct,257
4 mar 2020,Organic Search,1061
5 mar 2020,Referral,8
5 mar 2020,Organic Search,1037
5 mar 2020,Direct,313
5 mar 2020,Social,57
6 mar 2020,Referral,26
6 mar 2020,Organic Search,1004
6 mar 2020,Direct,279
6 mar 2020,Social,146
7 mar 2020,Referral,27
7 mar 2020,Direct,123
7 mar 2020,Organic Search,444
7 mar 2020,Social,70
8 mar 2020,Organic Search,406
8 mar 2020,Referral,10
8 mar 2020,Social,51
8 mar 2020,Direct,125
9 mar 2020,Direct,216
9 mar 2020,Referral,14
9 mar 2020,Social,52
9 mar 2020,Organic Search,976
10 mar 2020,Direct,254
10 mar 2020,Organic Search,942
10 mar 2020,Social,95
10 mar 2020,Referral,15
11 mar 2020,Referral,22
11 mar 2020,Direct,417
11 mar 2020,Organic Search,928
11 mar 2020,Social,93
12 mar 2020,Referral,22
12 mar 2020,Social,461
12 mar 2020,Organic Search,1393
12 mar 2020,Direct,676
13 mar 2020,Organic Search,1037
13 mar 2020,Social,424
13 mar 2020,Direct,422
13 mar 2020,Referral,26
14 mar 2020,Direct,149
14 mar 2020,Referral,19
14 mar 2020,Organic Search,337
14 mar 2020,Social,164
15 mar 2020,Direct,129
15 mar 2020,Social,142
15 mar 2020,Organic Search,427
15 mar 2020,Referral,7
16 mar 2020,Organic Search,645
16 mar 2020,Direct,177
16 mar 2020,Social,80
16 mar 2020,Referral,43
17 mar 2020,Direct,141
17 mar 2020,Organic Search,543
17 mar 2020,Social,68
17 mar 2020,Referral,67
18 mar 2020,Social,22
18 mar 2020,Organic Search,400
18 mar 2020,Direct,98
18 mar 2020,Referral,84
19 mar 2020,Referral,14
19 mar 2020,Organic Search,322
19 mar 2020,Direct,96
19 mar 2020,Social,28
20 mar 2020,Direct,110
20 mar 2020,Organic Search,264
20 mar 2020,Social,33
20 mar 2020,Referral,31
21 mar 2020,Organic Search,192
21 mar 2020,Referral,8
21 mar 2020,Direct,70
21 mar 2020,Social,15
22 mar 2020,Direct,75
22 mar 2020,Social,12
22 mar 2020,Referral,7
22 mar 2020,Organic Search,192
23 mar 2020,Social,64
23 mar 2020,Organic Search,410
23 mar 2020,Direct,801
23 mar 2020,Referral,26
24 mar 2020,Organic Search,459
24 mar 2020,Referral,43
24 mar 2020,Social,125
24 mar 2020,Direct,589
25 mar 2020,Referral,87
25 mar 2020,Direct,335
25 mar 2020,Social,225
25 mar 2020,Organic Search,628
26 mar 2020,Direct,313
26 mar 2020,Social,243
26 mar 2020,Organic Search,745
26 mar 2020,Referral,126
27 mar 2020,Organic Search,551
27 mar 2020,Social,69
27 mar 2020,Referral,41
27 mar 2020,Direct,372
28 mar 2020,Social,25
28 mar 2020,Organic Search,424
28 mar 2020,Direct,110
28 mar 2020,Referral,14
29 mar 2020,Direct,131
29 mar 2020,Organic Search,321
29 mar 2020,Referral,18
29 mar 2020,Social,25
30 mar 2020,Direct,356
30 mar 2020,Organic Search,569
30 mar 2020,Referral,47
30 mar 2020,Social,137
31 mar 2020,Social,239
31 mar 2020,Referral,19
31 mar 2020,Direct,505
31 mar 2020,Organic Search,619
1 abr 2020,Referral,12
1 abr 2020,Organic Search,505
1 abr 2020,Direct,254
1 abr 2020,Social,77
2 abr 2020,Organic Search,562
2 abr 2020,Social,17
2 abr 2020,Direct,164
2 abr 2020,Referral,53
3 abr 2020,Direct,130
3 abr 2020,Referral,20
3 abr 2020,Social,100
3 abr 2020,Organic Search,533
4 abr 2020,Organic Search,360
4 abr 2020,Direct,153
4 abr 2020,Social,42
4 abr 2020,Referral,52
5 abr 2020,Referral,7
5 abr 2020,Organic Search,522
5 abr 2020,Direct,125
5 abr 2020,Social,45
6 abr 2020,Organic Search,763
6 abr 2020,Direct,189
6 abr 2020,Social,40
6 abr 2020,Referral,32
7 abr 2020,Social,51
7 abr 2020,Direct,300
7 abr 2020,Organic Search,588
7 abr 2020,Referral,30
8 abr 2020,Social,210
8 abr 2020,Direct,146
8 abr 2020,Referral,27
8 abr 2020,Organic Search,496
9 abr 2020,Organic Search,521
9 abr 2020,Social,217
9 abr 2020,Referral,12
9 abr 2020,Direct,734
10 abr 2020,Social,122
10 abr 2020,Direct,297
10 abr 2020,Organic Search,355
10 abr 2020,Referral,19
11 abr 2020,Referral,40
11 abr 2020,Social,122
11 abr 2020,Direct,357
11 abr 2020,Organic Search,457
12 abr 2020,Direct,106
12 abr 2020,Organic Search,357
12 abr 2020,Social,40
12 abr 2020,Referral,4
13 abr 2020,Organic Search,525
13 abr 2020,Direct,346
13 abr 2020,Referral,25
13 abr 2020,Social,566
14 abr 2020,Social,246
14 abr 2020,Organic Search,637
14 abr 2020,Referral,28
14 abr 2020,Direct,268
15 abr 2020,Referral,22
15 abr 2020,Direct,132
15 abr 2020,Social,72
15 abr 2020,Organic Search,522
16 abr 2020,Social,61
16 abr 2020,Referral,38
16 abr 2020,Direct,185
16 abr 2020,Organic Search,574
17 abr 2020,Referral,37
17 abr 2020,Social,521
17 abr 2020,Direct,1280
17 abr 2020,Organic Search,736
18 abr 2020,Direct,322
18 abr 2020,Organic Search,420
18 abr 2020,Referral,24
18 abr 2020,Social,163
19 abr 2020,Direct,148
19 abr 2020,Referral,25
19 abr 2020,Social,35
19 abr 2020,Organic Search,395
20 abr 2020,Direct,203
20 abr 2020,Referral,18
20 abr 2020,Organic Search,555
20 abr 2020,Social,69
21 abr 2020,Social,43
21 abr 2020,Direct,258
21 abr 2020,Organic Search,485
21 abr 2020,Referral,23
22 abr 2020,Referral,33
22 abr 2020,Direct,196
22 abr 2020,Social,86
22 abr 2020,Organic Search,644
23 abr 2020,Social,50
23 abr 2020,Direct,111
23 abr 2020,Organic Search,595
23 abr 2020,Referral,26
24 abr 2020,Organic Search,473
24 abr 2020,Social,36
24 abr 2020,Referral,22
24 abr 2020,Direct,104
25 abr 2020,Organic Search,328
25 abr 2020,Direct,60
25 abr 2020,Social,20
25 abr 2020,Referral,14
26 abr 2020,Social,31
26 abr 2020,Direct,104
26 abr 2020,Referral,38
26 abr 2020,Organic Search,428
27 abr 2020,Organic Search,640
27 abr 2020,Referral,68
27 abr 2020,Direct,185
27 abr 2020,Social,56
28 abr 2020,Social,50
28 abr 2020,Organic Search,610
28 abr 2020,Direct,144
28 abr 2020,Referral,38
29 abr 2020,Referral,11
29 abr 2020,Social,121
29 abr 2020,Direct,118
29 abr 2020,Organic Search,449
30 abr 2020,Social,78
30 abr 2020,Referral,36
30 abr 2020,Direct,176
30 abr 2020,Organic Search,387
1 may 2020,Referral,9
1 may 2020,Social,26
1 may 2020,Direct,82
1 may 2020,Organic Search,338
2 may 2020,Organic Search,356
2 may 2020,Referral,25
2 may 2020,Social,12
2 may 2020,Direct,128
3 may 2020,Referral,23
3 may 2020,Organic Search,289
3 may 2020,Social,3
3 may 2020,Direct,204
4 may 2020,Social,18
4 may 2020,Organic Search,446
4 may 2020,Direct,92
4 may 2020,Referral,30
5 may 2020,Social,3
5 may 2020,Direct,90
5 may 2020,Organic Search,420
5 may 2020,Referral,15
6 may 2020,Organic Search,444
6 may 2020,Social,26
6 may 2020,Direct,143
6 may 2020,Referral,36
7 may 2020,Referral,28
7 may 2020,Social,47
7 may 2020,Organic Search,437
7 may 2020,Direct,135
8 may 2020,Referral,28
8 may 2020,Social,108
8 may 2020,Organic Search,482
8 may 2020,Direct,191
9 may 2020,Referral,17
9 may 2020,Social,23
9 may 2020,Direct,83
9 may 2020,Organic Search,359
10 may 2020,Organic Search,404
10 may 2020,Social,10
10 may 2020,Referral,8
10 may 2020,Direct,62
11 may 2020,Social,31
11 may 2020,Referral,35
11 may 2020,Direct,120
11 may 2020,Organic Search,650
12 may 2020,Social,31
12 may 2020,Organic Search,674
12 may 2020,Direct,127
12 may 2020,Referral,13
13 may 2020,Organic Search,710
13 may 2020,Referral,13
13 may 2020,Direct,178
13 may 2020,Social,130
14 may 2020,Organic Search,514
14 may 2020,Direct,182
14 may 2020,Referral,16
14 may 2020,Social,69
15 may 2020,Organic Search,414
15 may 2020,Social,51
15 may 2020,Direct,129
15 may 2020,Referral,14
16 may 2020,Social,30
16 may 2020,Direct,94
16 may 2020,Organic Search,293
16 may 2020,Referral,22
17 may 2020,Organic Search,326
17 may 2020,Social,12
17 may 2020,Referral,3
17 may 2020,Direct,63
18 may 2020,Social,36
18 may 2020,Organic Search,546
18 may 2020,Referral,8
18 may 2020,Direct,122
19 may 2020,Organic Search,617
19 may 2020,Referral,24
19 may 2020,Social,200
19 may 2020,Direct,242
20 may 2020,Social,39
20 may 2020,Direct,61
20 may 2020,Referral,5
20 may 2020,Organic Search,115
21 may 2020,Organic Search,5
22 may 2020,Direct,2
22 may 2020,Organic Search,5
24 may 2020,Referral,1
25 may 2020,Referral,1
26 may 2020,Organic Search,1
26 may 2020,Direct,5
27 may 2020,Organic Search,2
28 may 2020,Organic Search,1
1 jun 2020,Organic Search,2
3 jun 2020,Direct,5
4 jun 2020,Direct,3
4 jun 2020,Organic Search,10
5 jun 2020,Referral,1
8 jun 2020,Direct,2
9 jun 2020,Referral,1
10 jun 2020,Direct,5
10 jun 2020,Organic Search,4
11 jun 2020,Direct,2
14 jun 2020,Referral,1
16 jun 2020,Organic Search,8
17 jun 2020,Direct,5
17 jun 2020,Organic Search,6
18 jun 2020,Direct,2
19 jun 2020,Referral,1
19 jun 2020,Organic Search,3
21 jun 2020,Organic Search,1
23 jun 2020,Direct,2
23 jun 2020,Organic Search,2
24 jun 2020,Organic Search,8
25 jun 2020,Organic Search,1
26 jun 2020,Organic Search,6
10 ago 2020,Direct,2
14 ago 2020,Direct,1
18 ago 2020,Direct,7
18 ago 2020,Organic Search,4
20 ago 2020,Organic Search,1
26 ago 2020,Direct,7
8 sept 2020,Direct,8
10 sept 2020,Direct,2
30 oct 2020,Direct,7
31 oct 2020,Direct,1
11 nov 2020,Direct,4
24 feb 2021,Direct,14
25 feb 2021,Direct,2
16 mar 2021,Direct,1
6 abr 2021,Direct,1
19 abr 2021,Direct,2
21 abr 2021,Direct,2
